t_1,t_2
18.1969381123,40.2443505306
60.2011427824,61.874880377
45.3829152422,56.6871303057
9.96590162519,12.6221450597
31.6989686163,334.525978545
19.0540831108,119.61568726
43.1457750626,66.6254643363
6.49659481044,29.813962232
4.47234483754,27.0847658053
59.1042822112,110.675707551
15.1659173276,31.2311849405
54.3537758589,58.2651155716
17.7295512056,25.3082488992
3.49599664659,8.31276454443
1.32224764559,115.32413366
95.8617405421,154.806526554
5.54717095264,11.0336103208
26.5100935234,67.0115521685
15.8252987114,40.1336824335
21.7393315057,75.3093927765
23.9613522447,87.3393955821
3.66681786332,76.4005561627
40.6817705883,298.394461151
52.7696632398,NA
36.1254546754,217.152863202
20.0035756988,26.1119730847
87.7697166642,99.7080683227
0.812046094221,50.7252823628
0.606511265081,0.905137694904
31.9848430847,37.9425677076
67.1579600202,115.367220984
50.5747820672,60.7375955465
90.9309037437,110.70439388
80.5310834484,88.508307912
9.16913964254,25.2446622073
9.89752199573,40.42351595
42.1165341256,127.478079272
60.9727541941,127.929510769
125.223138664,147.086867668
25.2883913015,56.1076273598
54.0299004137,NA
8.82944599851,13.9872262225
173.728316032,224.912338401
107.437711301,NA
0.865734212157,22.684359881
10.2426841121,21.3286970703
46.8392256504,84.0707857265
129.801886375,NA
32.9321776191,55.0254306972
46.1203979843,NA
56.6990933913,89.9577252667
27.4638745471,46.7765971014
1.79138781413,93.6162358013
16.2125798337,NA
42.2111966497,70.8759387854
26.8043319537,33.351547544
12.9615476189,19.0346775064
7.25763907343,99.1508298962
4.34150081369,11.4730107467
38.0549912864,68.7419201878
41.6814281722,63.3879616289
0.188191909356,25.885828505
6.40071511126,45.7707502662
1.8073594974,14.7616474391
11.8597653321,35.9562606456
28.9386474575,49.1103429738
41.1126387914,NA
43.507638624,54.087111802
57.5265821843,NA
47.0929788651,49.0967200295
7.58441724723,47.6611502892
9.71229685588,124.604637141
65.8272343247,72.8581160311
2.2782545152,30.7081000035
5.46783743003,88.0088655069
23.4305502779,79.6287500564
77.7699129105,NA
4.56452761531,78.6766113792
11.9234923354,45.007740023
46.5850186545,57.6739150791
30.9669073558,197.904803089
85.9601535687,NA
24.8401770371,41.0643604428
36.3500585259,42.5526703229
194.023765406,NA
16.3509785812,96.0660151675
NA,NA
42.0993473864,87.1961192603
15.5269630426,91.1367466079
22.0946912909,NA
15.9465313022,44.1235565577
68.720027019,89.7125616969
13.8029283826,33.5997949624
21.4303549142,36.0948877389
34.8424757713,NA
144.245081589,168.742325863
55.1410821232,75.3821575865
40.7548119732,70.4140525216
23.2127313576,36.715641203
229.42293559,NA
34.8087437978,43.896175478
68.9813693573,81.6524587055
43.5066182629,91.6998813837
1.7422781598,1.95523656861
47.549757957,118.531777446
24.0568904168,88.7550316936
24.3194083796,25.3373323106
14.0457584421,16.7531201168
25.272391764,NA
23.7290934626,82.2926717756
55.6168046849,91.0158635082
13.7568399379,58.3506898319
5.5929598053,138.707540342
23.3311031092,100.67607494
18.7026534237,88.7009696669
0.185135695403,26.6955023539
14.0856790785,20.1798492592
10.3231982629,142.671701917
35.7015102559,43.3205223783
30.6854824226,64.0965942584
23.8211138697,NA
31.4013077364,33.0585066585
12.441720518,34.2316618816
75.6752186844,104.071119095
29.1324119724,77.7241532783
27.6729253718,37.3242789211
7.52084660428,31.3086028195
16.3212514601,16.3511519686
22.5882532811,58.8078392444
3.75483059887,NA
3.51477902639,25.1128247025
48.8664531062,88.4477047992
143.375654337,159.229404683
14.18352499,26.1858329018
137.673564866,291.981215085
16.5352139673,NA
16.8512886356,56.8729342989
7.97385123815,23.2138740936
13.249982022,67.9586073959
42.2767515076,52.0508390197
37.960913672,55.0097551978
14.3414195021,15.8601949211
15.6464127307,26.0753315145
110.854197753,118.270092132
35.2919467442,42.2706689418
15.4875614596,NA
1.39408381022,14.0746500484
30.3715360583,79.2026769906
38.8699990516,NA
129.6060104,NA
24.9293039576,47.9974234501
5.28293062216,45.870207848
5.49074541668,23.4796200348
55.8057579351,69.0593454011
21.0751497105,40.406461617
7.97458128454,40.5165603143
10.9545253627,57.3800665555
40.2256502846,68.321068273
10.633075845,17.0932034458
14.4213220801,33.5672944513
27.8305466135,168.02171598
39.0776954144,65.3972690818
59.0949315453,85.7551969365
102.391805704,134.372802904
13.8543083076,16.9513449708
22.3342162272,31.3814577551
24.919783679,52.8606444641
7.41873321375,27.5896813427
108.585755082,149.013038894
43.3757578481,44.7103241341
29.6055044342,93.7216323701
10.9796982214,17.1031559105
4.82670754915,68.8219336171
41.0906080665,160.063695607
52.7253335877,66.4803844889
132.100485317,143.26894125
18.9246294596,59.1407381935
5.99234137925,44.8165054117
87.4034001878,266.772906749
14.134646309,95.8385102297
4.17362537031,10.9970183854
61.071109476,89.1491383847
76.8561667037,98.497091071
58.3700805229,63.0380648736
19.407387231,55.4239208521
84.7542350073,98.8643485193
24.2425061463,67.0929456216
24.6099201267,38.5755400219
95.5075318855,110.441817874
102.719657661,NA
0.332138998679,40.474891358
41.402800654,50.7181924137
29.8483021251,46.5005119594
31.8661901351,41.4840039962
51.6085823442,55.748886182
NA,NA
127.373181668,144.528787572
16.4628827956,32.5298618445
56.0488827072,73.7498749092
34.1506415793,363.33183862
41.6785245838,44.9088938604
190.963972416,280.035141012
5.7622147924,17.0454481357
33.6991335199,NA
1.80458689584,87.8078956661
NA,NA
34.2162861907,64.2643724455
50.2723772176,53.2327289898
10.107158697,12.3982423877
28.3112543571,49.2531985205
27.6637881177,92.2982709317
6.66953956017,54.0799640517
11.2879638893,69.441318149
92.4032010442,104.435597977
54.0152607704,NA
3.31910047616,62.8617372983
44.3423259642,147.446090304
17.5857491575,NA
2.05154776392,8.34330218101
51.8337534595,108.315544736
16.6042479973,90.6620796645
22.0641092454,NA
33.6854221563,51.0773281922
5.50216133101,97.7239253961
24.2927024941,82.3825250306
146.263247682,292.035617756
50.0304589305,55.8708109163
19.7976766924,262.958070225
58.1927186058,61.6590964002
5.79032144476,NA
137.177557846,NA
5.9370775661,23.401789328
16.043740761,37.4067532774
56.0473441639,73.4372591328
24.9388189895,42.268131538
5.36827726979,30.9896381073
15.7263563355,21.3160776559
15.8110317752,33.7924212015
87.8557635193,110.524100219
96.6559815436,NA
34.1383331824,58.7358836809
35.7852749417,65.8930578493
48.0068673688,56.710152768
19.110138085,55.5988487844
52.1279162583,62.1620533286
36.4477323113,46.5917852664
78.6498036534,78.7395952272
27.7361150245,50.1278273653
20.1841763146,33.0531091808
33.456342875,53.0589870917
89.0017526937,NA
94.5756793996,NA
28.5134920523,152.488777582
20.5885290082,45.143816642
0.376501791871,33.9499825008
36.2624069925,71.6304476551
15.4777882731,NA
578.738239407,629.710538064
11.713424019,422.864040254
16.5003662038,33.2825339711
75.4604784539,NA
32.8663135005,45.0844138256
18.7990004471,19.3626382927
19.8316040497,NA
80.1569183963,87.9349715493
17.7467619214,63.1128577315
65.1559384661,66.6120452047
10.8344219967,133.097605687
46.4434072248,57.4571959765
63.2860066998,184.182157991
70.1084848447,87.7149144456
33.5398344986,35.7948000619
56.0543911464,62.6440714929
9.02673805486,20.6087983009
45.547627121,123.485676856
27.0304241302,70.5442531026
31.5652505057,NA
5.99804169613,42.2613054136
0.365548974481,78.7078934693
23.3202524825,34.3819395657
48.1975433173,110.789534336
2.40546956997,71.060786886
21.7219527426,42.1972178591
0.14721233962,30.9100643187
47.3231074925,49.9588213573
3.02432208396,23.3911788237
25.5726864924,48.1441221309
0.0814609141169,243.956169664
54.932484343,60.1288126342
45.9111058313,73.3380263175
24.6674486162,39.7669098872
33.1389933293,33.3317547247
32.7939993054,50.0692064756
95.6080162527,220.9608521
28.2227380463,33.5461820223
21.9149435927,37.8010405805
41.3413223304,107.242912346
12.3662450509,43.5692705971
26.4463556779,30.9890636721
24.8047274393,54.4311566049
19.4596007344,93.6205366073
50.3315189441,67.1611136122
34.6046310686,43.4249252785
55.0240670229,83.1378497608
19.9160589295,36.1456210419
13.3721553363,59.8257287606
47.1089612277,49.5769496981
4.00413103984,30.7092746685
34.4259612616,47.7930006475
0.404845908794,32.6996964807
15.3286197072,50.1368259601
74.4996553987,110.490163824
60.7154428334,102.357942299
7.28300871979,233.227702411
20.1774250574,62.672633142
53.9723947797,105.172276114
2.75980902318,36.7437982677
57.0842537323,89.4736215355
60.2524933515,73.4247222768
8.4860540762,11.0361507579
27.4830705544,102.571087842
60.8442352105,100.709392758
101.95694043,NA
69.9092813254,75.7305887952
2.82549053908,35.3843798479
18.8279850082,69.0087694379
9.66432248021,21.8356618929
85.2431389774,100.43439617
64.214552847,84.1992391679
41.9040588344,45.1488624652
8.40118709726,21.0209616209
NA,NA
2.87556508242,90.0738737619
10.8531919818,220.010592339
11.6273056729,35.3460831893
6.71276900889,11.5800788795
31.4351728005,31.8447514692
17.9947202111,47.026427134
13.5681194363,46.959309035
41.3137020038,47.5968070268
27.4738324021,182.368781138
73.1920655817,110.852839204
68.5432367103,68.7922603306
25.1633105068,72.6158683327
8.71990849399,68.5480539739
33.5334179536,34.2109294498
22.4072729128,183.615973178
45.2735484414,49.0517794887
17.6536458139,38.3670233715
14.927519543,36.5942992132
70.998830831,194.218549496
72.7115549204,NA
14.2822910486,14.7284588412
23.1073580921,51.9621473945
37.0274093669,NA
30.4982131827,67.1842663647
20.0333258374,63.7743232649
60.9772765179,88.2490730152
9.0540922707,30.6964072328
5.11407629347,NA
170.684700637,188.025615081
25.5048010465,25.809151197
70.3828370102,NA
27.0303358576,39.0218215427
51.8939504566,NA
0.277456083667,9.84620552309
33.9541592097,56.6004255614
0.509091826864,57.3915524488
60.3331659173,290.610366383
24.2219295892,26.1927762779
26.2187905836,27.2014119786
16.70380617,28.7959528312
39.9036784116,67.2839788092
29.8891134329,58.7546814448
46.409283948,69.6150042142
36.7546838172,NA
24.2193153148,68.7101925355
22.6522534651,186.887333767
34.1157819884,62.3031564825
107.37666681,114.181046361
79.0411784473,NA
4.45649886067,35.9924888661
51.7868357678,60.6580464306
17.8445307247,NA
109.789490218,122.087458898
20.9945397892,32.8678628654
55.3300456246,87.4474612276
27.5739807897,54.3631513021
16.7640226363,17.8180553168
23.8283598834,45.950814366
26.5777172778,87.0641522799
40.3087515838,47.4498731174
10.590888395,36.7960659346
36.3186687608,51.1135266841
15.847411012,312.876623961
22.3039078739,64.8357191496
36.8911803797,112.156528811
22.2107176731,30.610406472
16.8049581435,102.14888676
67.0561980688,369.762253453
41.9442488093,NA
5.46407795914,285.940539553
22.8659661134,22.8679973891
23.916936189,38.9863702627
19.7028257479,NA
29.3579641847,63.271528986
42.7826105244,99.004242736
1.11089450435,38.2215801112
17.9679687665,46.7363556785
39.4520764638,NA
35.7591002151,96.4368231512
84.7113141031,145.933468378
77.4065468411,83.94541332
27.0613793339,68.5989933565
66.4225886154,NA
128.259869364,195.288695467
17.7032347673,24.1076928468
20.7077895489,33.5544663233
3.80313825065,33.4827334056
9.22433234401,30.519066701
42.7785185401,54.6452922455
33.4948385427,78.9903447676
17.4813007268,64.3938165289
30.0866227882,49.9125667815
12.3480030539,33.1048821383
27.3167555731,58.9195381672
13.899898597,17.8315980857
19.2887832404,45.9395894499
82.681716985,84.1834480901
23.999168406,53.9332841533
14.5707417692,44.8242073701
47.821139642,64.9923972285
43.4730974033,212.890129703
40.7810787656,NA
37.1455857196,54.419106535
27.7380174356,47.5949007263
71.492877349,75.1594335113
16.982326251,NA
70.6405615092,83.0642791611
20.4539287906,30.4764420255
53.9270510561,93.7279822828
53.5401541488,64.5222820838
48.0868540257,85.6041333497
22.553702368,96.4345519464
0.400706725183,21.5602981819
60.0503863356,80.9693701393
57.6922958318,89.3268002037
4.46200761723,NA
56.3009307235,306.75392493
2.46915210038,40.5033322402
50.0026157399,99.9911658413
29.858355156,51.3686508504
11.9039616921,40.4136797483
31.6813572227,90.0365970864
136.640514032,257.480978343
68.8114377216,156.81642409
75.3792159622,143.612980525
43.5297141629,NA
35.0959078899,72.9118774456
11.9761664455,91.4249607695
33.0992480199,56.8806292559
81.7378771693,154.560611792
28.2410873928,67.1658990963
21.7650351559,63.4313552477
55.1382161585,81.3492182265
10.9974687863,12.1549758686
1.29978546645,198.356663123
13.9031257564,45.8686122512
37.6405681215,68.8668297436
56.2424535598,136.882818761
90.4333823945,112.506122218
18.9590447046,57.9572251802
19.1424979529,44.7963556278
33.9220246079,84.6915807811
97.1618617906,98.4242009509
56.2190226141,NA
59.0170815345,60.9670325802
4.75353732996,5.64935065514
48.3145472239,57.0149450937
40.4801652731,NA
33.1364245762,70.8453533245
49.2782077819,82.667890289
21.228597298,NA
0.613685500981,10.6734386555
34.5204789464,45.6355477203
12.2337322845,97.8078213278
87.2124408024,91.3115843326
16.5377690754,71.3524305507
66.9251376853,72.7299828933
59.371112543,202.848008569
10.7439877428,53.3447359014
47.0603884739,58.2088191115
23.2233333455,77.4469541936
2.59963639209,23.3161724792
34.2561732326,38.8147391604
17.9192501501,60.9544824975
109.294984635,116.074874538
0.491071441133,NA
1.22888065021,8.87251825602
17.9209820339,61.5484948009
16.4014761914,114.388829965
67.7987331979,95.3868664709
6.74172199261,16.6395182298
16.9524767259,30.5900475298
0.853336582959,204.91576261
28.2025999206,44.3727166787
36.900937689,85.8667466797
19.0040305812,71.9150363793
58.7973173578,79.1397820058
63.9606653269,355.975275119
14.7406930483,19.422608512
99.7077218831,279.393082471
9.87785064497,24.1043264784
12.2079231017,65.9913273277
2.94275833702,68.1149483349
5.588011999,37.7845225246
44.7636616665,50.5447332193
30.3747655721,31.6676270365
28.4787634444,68.0165238411
32.7391687107,49.2753811431
17.5068677974,27.5326261368
14.3894241688,14.5796455848
52.2859673547,122.617489089
2.00252877867,53.4403202493
21.6191744126,NA
31.1492716993,35.3132466771
111.89895387,119.793171199
7.71439599236,12.1048110066
10.1379634006,24.0846231641
46.5074067309,246.414501522
6.88109549716,26.4769780162
18.4804254759,18.9514750699
78.6578646141,NA
3.4319909078,NA
5.06538911822,45.4725948587
48.5876683088,89.8000782068
35.1378161194,80.9408281187
2.28990027822,NA
16.9183894135,17.1408910267
10.9207000452,27.7412682477
30.6939223958,58.6198150065
10.0450625162,NA
83.975999396,125.801802373
1.53000631851,39.765829552
2.21425841126,37.6453478011
57.1114716645,NA
1.26541101131,25.9718966027
18.9462485163,136.301675643
2.37743218351,64.8729064367
13.5856609742,21.9180422181
25.1433584077,75.6075814815
55.0974528504,105.036326102
28.1478703123,109.014722703
60.586402403,94.0497721477
68.9125162085,90.4091024029
12.8710786521,22.2512465845
24.8876190798,26.6001039621
14.5335404001,16.3770225581
47.5889083247,54.23202713
53.1151414881,94.8066554044
7.22296271171,90.5907385283
91.0236333299,94.7306343561
28.4909137049,44.0730387651
11.211139209,47.4663087647
5.50726286869,95.1079451139
20.4596462889,46.2741675655
75.9338318289,NA
63.0172788428,309.69766745
25.5779963113,30.0040761665
114.231684769,119.043109057
82.9163285322,99.7459828999
172.049384077,260.960663743
36.7817729071,53.0608912836
7.88468171755,34.2776522273
1.5096025541,17.2180185243
33.2464122254,57.5560698739
122.479678361,154.130338578
39.0213022784,50.7879624233
4.14169931486,149.598231843
37.3972745896,61.3383131651
9.34353027978,16.289990113
14.7786360765,45.14686863
1.36009451951,52.2327576523
44.4175248748,50.9426527691
13.7592310036,55.4556773369
28.1151764948,34.1266701815
3.49035036997,28.5802096665
7.15476450656,15.7116988033
10.6762060094,79.8434809315
56.4062368498,82.5201161766
171.750363698,191.184757768
98.8708505405,132.768600388
173.692206421,NA
14.9678881067,27.4490785875
0.252702737062,19.7857188384
56.7249043587,NA
11.4049521992,31.5818362966
17.2101893432,21.6270438057
14.1859381033,80.0411950593
25.6594973188,202.271625425
114.316736326,NA
51.3784295772,63.8862000669
129.658161537,144.730319168
8.03440035092,31.4298188293
12.0903602916,45.2298764055
22.0746343656,NA
26.0527366511,74.8234496323
13.5808909919,15.3189602093
41.0497391804,199.463347239
42.1150537062,45.949130054
25.3753482271,36.6948704134
53.9352681383,61.5576690782
27.5448748233,NA
83.6346551782,NA
12.5969079468,41.4983832754
126.403644688,150.261692079
28.3774487391,68.2738217084
10.7487083206,53.6541907824
38.5154723513,73.8969894066
10.9581713544,17.2141724193
0.0601017597128,86.8061763014
8.90117540828,33.4594751775
10.9682429184,33.3721822787
6.09178261667,10.0876308605
11.3001199115,19.0565178544
5.30360865598,77.7649880934
36.8051197447,44.4327035556
15.592209146,NA
2.67381404062,12.2140351257
4.84184282858,NA
0.680062208038,48.0118050317
45.1913434291,131.100942554
92.5688125344,154.742175828
31.1827027079,81.3430884951
18.1330214677,94.4705611849
